euyewv	ipsis
	0.21614160072
ecwn	ipsis
	0.425982100094
nekrwn	eis
	0.384513379607
epoihsen	ipsis
	0.384482679341
ghn	ipsis
	0.339417395559
pan	eis
	0.4237598832
toutou	his
	0.550460708453
criston	eis
	0.330186160968
basileia	his
	0.440362779686
swma	eis
	0.404154071308
gunh	his
	0.41813488959
elegon	ipsis
	0.255807209517
ioudaiwn	ipsis
	0.393294973584
monon	ipsis
	0.390912427916
abraam	eis
	0.290945014056
dunatai	his
	0.177846587551
kosmou	his
	0.391653758874
eauton	ipsis
	0.374265083895
megalh	ipsis
	0.256320096091
israhl	ipsis
	0.372695232597
toutwn	his
	0.404401295203
logov	eis
	0.194869238796
kurion	ipsis
	0.392034245167
nomou	eis
	0.202330658829
prwton	ipsis
	0.311064681632
kagw	his
	0.182327145185
gegraptai	his
	0.321256842028
polla	his
	0.375604721348
tina	ipsis
	0.332696418232
edwken	his
	0.434353363115
allhlouv	eis
	0.323489305863
eautouv	eis
	0.506706071472
elegen	his
	0.337153888338
exhlyen	ipsis
	0.163940264975
exw	ipsis
	0.183427182947
oidate	his
	0.269178533519
ouv	ipsis
	0.614592123818
eite	eis
	0.429178525276
hlyon	ipsis
	0.182068083278
agaph	eis
	0.227318486045
touton	ipsis
	0.280787115574
fwnh	his
	0.402205285506
andrev	ipsis
	0.305074403529
tekna	eis
	0.314561001387
kardiav	eis
	0.282441970052
erga	his
	0.279278197315
anyrwpon	ipsis
	0.401008353624
polin	ipsis
	0.173886073699
kay	ipsis
	0.386079464708
idwn	ipsis
	0.264103268098
par	eis
	0.36174082394
cariv	eis
	0.248492714563
wra	his
	0.225315997785
hmeran	ipsis
	0.458371982274
zwhn	his
	0.316925106029
basileian	his
	0.483525496381
dwdeka	ipsis
	0.168231738013
oitinev	ipsis
	0.418402933
panti	eis
	0.187923096527
oikon	ipsis
	0.238256138672
nomon	eis
	0.372114080143
wde	his
	0.285272211933
ceirav	ipsis
	0.214086284985
dabid	ipsis
	0.407761346362
ekeinov	his
	0.299818193361
hdh	ipsis
	0.317652860399
pasan	eis
	0.39714225325
osa	his
	0.213555977459
legousin	his
	0.281878748945
doxan	eis
	0.403608450377
amartiav	eis
	0.286975092715
pistei	eis
	0.234222223435
ioudaioi	ipsis
	0.438727416275
tauthn	his
	0.24113503552
opwv	ipsis
	0.346845794327
mhde	his
	0.346595592972
kardia	eis
	0.364616379416
oida	his
	0.294259903014
aggelov	ipsis
	0.343489017979
ouci	his
	0.150512367431
exousian	his
